,Druid,Purl,Title,Source Id,Catkey,source_id
209,dn012jm2983,https://purl.stanford.edu/dn012jm2983,Marm Lisa,sul:36105213337194,9632337,36105213337194
210,dn166ys8893,https://purl.stanford.edu/dn166ys8893,Charlotte Corday : an historical tale,sul:36105213333193,9588031,36105213333193
211,dn663xr3467,https://purl.stanford.edu/dn663xr3467,"Castlebraes : drawn from ""The Tinlie MSS.""",sul:36105213335693,9619072,36105213335693
212,dp045zn8606,https://purl.stanford.edu/dp045zn8606,Tales and ballads,sul:36105213327849,9425417,36105213327849
213,dp258xv9183,https://purl.stanford.edu/dp258xv9183,Reginald Bramble : a cynic of the nineteenth century : an autobiography,sul:36105213331007,9523723,36105213331007
214,dp288ws0755,https://purl.stanford.edu/dp288ws0755,"Middy and ensign, or, The jungle station : a tale of the Malay peninsula",sul:36105213334845,9609182,36105213334845
215,dp518sj5218,https://purl.stanford.edu/dp518sj5218,Rosenthal : a North country story,sul:36105213322816,9331870,36105213322816
216,dp737bc9380,https://purl.stanford.edu/dp737bc9380,"Love of money: ""the root of all evil"" : a farmhouse tragedy of thirty years ago",sul:36105213334852,9609321,36105213334852
217,dp896vn6111,https://purl.stanford.edu/dp896vn6111,"Malvern, as I found it",sul:36105213325504,9372330,36105213325504
218,dq088tj2142,https://purl.stanford.edu/dq088tj2142,"Social life in Sydney, or, Colonial experience : an Australian tale",sul:36105213330397,9515981,36105213330397
219,dq647sy1456,https://purl.stanford.edu/dq647sy1456,"For right and England : a story of the South African War, 1899-1900",sul:36105213324994,9369548,36105213324994
220,dq933bm3451,https://purl.stanford.edu/dq933bm3451,"Lorenzo Benoni, or Passages in the life of an Italian",sul:36105213332179,9562725,36105213332179
221,dq941zr7135,https://purl.stanford.edu/dq941zr7135,"The Wycliffites, or, England in the fifteenth century",sul:36105213324440,9348962,36105213324440
222,dr299md8029,https://purl.stanford.edu/dr299md8029,Unequally yoked,sul:36105213335172,9614886,36105213335172
223,dr660cs0412,https://purl.stanford.edu/dr660cs0412,Jannock,sul:36105213328508,9438123,36105213328508
224,ds081tp8674,https://purl.stanford.edu/ds081tp8674,Pilate's wife,sul:36105213332286,9563714,36105213332286
225,ds140ph2246,https://purl.stanford.edu/ds140ph2246,The lawyer's secret,sul:36105213330660,9519364,36105213330660
226,ds189th7525,https://purl.stanford.edu/ds189th7525,Ring in the true : a story of transition times in village life,sul:36105213325447,9371982,36105213325447
227,ds288dz6591,https://purl.stanford.edu/ds288dz6591,"The curate of Cumberworth : and, The vicar of Roost : tales",sul:36105213335461,9616543,36105213335461
228,ds408zr0658,https://purl.stanford.edu/ds408zr0658,A world afloat,sul:36105213333078,9585223,36105213333078
229,ds688gs3587,https://purl.stanford.edu/ds688gs3587,Miss Molly,sul:36105213322915,9333941,36105213322915
230,dt053jv3807,https://purl.stanford.edu/dt053jv3807,Comrades in arms : a military romance,sul:36105213323335,9336385,36105213323335
231,dt090br0286,https://purl.stanford.edu/dt090br0286,Because of the child : a story without a plot,sul:36105213325959,9375716,36105213325959
232,dt623xf5371,https://purl.stanford.edu/dt623xf5371,Vindicta,sul:36105213330058,9505555,36105213330058
233,dt774zf7337,https://purl.stanford.edu/dt774zf7337,The weird of deadly hollow : a tale of the Cape Colony,sul:36105213335412,9616457,36105213335412
234,dv149fj9781,https://purl.stanford.edu/dv149fj9781,In the Valleys of South Down,sul:36105213331320,9531832,36105213331320
235,dv478wk0946,https://purl.stanford.edu/dv478wk0946,Spring and autumn,sul:36105213328920,9446488,36105213328920
236,dv668fq9186,https://purl.stanford.edu/dv668fq9186,"Algernon Graham, Earl of Kingsbury : (Not published)",sul:36105213323871,9342979,36105213323871
237,dv723wt9407,https://purl.stanford.edu/dv723wt9407,Lovice,sul:36105213326874,9388318,36105213326874
238,dw056kf3870,https://purl.stanford.edu/dw056kf3870,The kidnappers : a tale of last century,sul:36105213321859,3380448,36105213321859
239,dw186jv6425,https://purl.stanford.edu/dw186jv6425,The Northumbrian abbots : a tale of the seventh century,sul:36105213336964,9631156,36105213336964
240,dw731gr5602,https://purl.stanford.edu/dw731gr5602,The last of the Vikings,sul:36105213333938,3362763,36105213333938
241,dw758xy8486,https://purl.stanford.edu/dw758xy8486,Cumbe Harly's ghost : a novel,sul:36105213335370,9616272,36105213335370
242,dx093bm3528,https://purl.stanford.edu/dx093bm3528,Jessie Cameron : a Highland story,sul:36105213322881,9333895,36105213322881
243,dx622qy1574,https://purl.stanford.edu/dx622qy1574,The lasses of Leverhouse : a story : in one volume,sul:36105213321412,9276330,36105213321412
244,dy354wr0044,https://purl.stanford.edu/dy354wr0044,Miss Biddy Frobisher : a salt-water story,sul:36105213329860,9499567,36105213329860
245,dy407qt0166,https://purl.stanford.edu/dy407qt0166,Wrecked at the outset,sul:36105213333896,9599103,36105213333896
246,dy808bp4440,https://purl.stanford.edu/dy808bp4440,Like to a double cherry : a novel,sul:36105213323301,9336285,36105213323301
247,dy972qq4621,https://purl.stanford.edu/dy972qq4621,The earth-mother,sul:36105213325769,9374698,36105213325769
248,dz122ct9826,https://purl.stanford.edu/dz122ct9826,The disruption : a tale of trying times,sul:36105213329589,9498501,36105213329589
249,dz176ps0296,https://purl.stanford.edu/dz176ps0296,The Viking path : a tale of the white Christ,sul:36105213322782,9331790,36105213322782
250,dz275vt4931,https://purl.stanford.edu/dz275vt4931,The life of a lawyer,sul:36105213325421,9371909,36105213325421
251,dz299nw5552,https://purl.stanford.edu/dz299nw5552,Concealed for thirty years : being the narrative of one Edward Grey,sul:36105213323517,9338714,36105213323517
252,dz340th6275,https://purl.stanford.edu/dz340th6275,Life-at-ease incumbents : sketches,sul:36105213335651,9618932,36105213335651
253,dz539yz6471,https://purl.stanford.edu/dz539yz6471,Down the village street : scenes in a west country hamlet,sul:36105213332864,9583825,36105213332864
254,dz551ft0925,https://purl.stanford.edu/dz551ft0925,Cyril Ashley : a tale,sul:36105213328219,9428309,36105213328219
255,dz807jn7445,https://purl.stanford.edu/dz807jn7445,"Percy Grange, or, The ocean of life : a tale in three books",sul:36105213325496,9372252,36105213325496
256,dz986kd1725,https://purl.stanford.edu/dz986kd1725,The bloom of faded years,sul:36105213327195,9391009,36105213327195
257,fb031xw5239,https://purl.stanford.edu/fb031xw5239,The camp of refuge : a tale of the conquest of the isle of Ely,sul:36105213324382,9347531,36105213324382
258,fb570qk4642,https://purl.stanford.edu/fb570qk4642,The adventures of Reuben Davidger : seventeen years and four months captive among the Dyaks of Borneo,sul:36105213321875,9320505,36105213321875
259,fc433cz7051,https://purl.stanford.edu/fc433cz7051,"Gleanings from the South, East, and West",sul:36105213324945,9369378,36105213324945
260,fc538jk2426,https://purl.stanford.edu/fc538jk2426,Emilia's inheritance,sul:36105213325793,9374797,36105213325793
261,fc582vy5063,https://purl.stanford.edu/fc582vy5063,The last days of Knaresbrough Castle : an historical tale,sul:36105213323137,9335699,36105213323137
262,fc822cc5921,https://purl.stanford.edu/fc822cc5921,Miss Gascoigne : a novel,sul:36105213329092,9450969,36105213329092
263,fd511hr6807,https://purl.stanford.edu/fd511hr6807,"Dearforgil, the Princess of Brefney : a historical romance of 1152-72",sul:36105213326304,9381349,36105213326304
264,fd898yh1037,https://purl.stanford.edu/fd898yh1037,Not quite a peck of p--s : a domestic story for girls,sul:36105213330470,9516515,36105213330470
265,fd931kj7992,https://purl.stanford.edu/fd931kj7992,"Hilda, or, The old seat of council",sul:36105213325967,9375762,36105213325967
266,ff277bv3183,https://purl.stanford.edu/ff277bv3183,"Claudia and Pudens, or, The early Christians of Gloucester : a tale of the first century",sul:36105213330942,9523024,36105213330942
267,ff620ds9978,https://purl.stanford.edu/ff620ds9978,Olympus,sul:36105213336154,9625522,36105213336154
268,ff710jn5479,https://purl.stanford.edu/ff710jn5479,"The priestess : an Anglo-Saxon tale, of the early days of Christianity in Britain",sul:36105213323475,9338539,36105213323475
269,ff879hb9632,https://purl.stanford.edu/ff879hb9632,Janet Doncaster,sul:36105213334803,9609168,36105213334803
270,fg156gy8347,https://purl.stanford.edu/fg156gy8347,Léonie : a tale of the Franco-German war and of the Siege of Paris,sul:36105213330793,9522170,36105213330793
271,fg353tb4267,https://purl.stanford.edu/fg353tb4267,"King Zub, and other stories",sul:36105213325454,9372045,36105213325454
272,fg622hg7017,https://purl.stanford.edu/fg622hg7017,A railway foundling,sul:36105213326486,9383006,36105213326486
273,fh062vf7875,https://purl.stanford.edu/fh062vf7875,"People, places and things",sul:36105213328805,9441452,36105213328805
274,fh350cw9614,https://purl.stanford.edu/fh350cw9614,Runnymede and Lincoln Fair : a story of the great charter,sul:36105213327237,9391140,36105213327237
275,fh425mx0436,https://purl.stanford.edu/fh425mx0436,Strangely led : the personal history and experience of Arnold Edwards,sul:36105213335875,9620347,36105213335875
276,fj857bb5753,https://purl.stanford.edu/fj857bb5753,The bayonet that came home : a vanity of modern Greece,sul:36105213337228,9632364,36105213337228
277,fj898yg6560,https://purl.stanford.edu/fj898yg6560,"Mrs. Montague Jones' dinner party, or, Reminiscences of Cheltenham life and manners",sul:36105213325082,9369706,36105213325082
278,fj945xc1482,https://purl.stanford.edu/fj945xc1482,Pendower : a story of Cornwall in the time of Henry the Eighth,sul:36105213320505,9266229,36105213320505
279,fk188fr8444,https://purl.stanford.edu/fk188fr8444,"Concord, or, The path of contentment : a tale",sul:36105213336238,9625708,36105213336238
280,fk304hr4862,https://purl.stanford.edu/fk304hr4862,"Tales about Ireland and the Irish peasantry, or, Irish priests and English landlords",sul:36105213334100,9603245,36105213334100
281,fk550np2504,https://purl.stanford.edu/fk550np2504,A voyage to the Cape,sul:36105213332278,9563682,36105213332278
282,fk553gd2340,https://purl.stanford.edu/fk553gd2340,"Duchenier, or, The revolt of La Vendée",sul:36105213335156,9614870,36105213335156
283,fk659hq2836,https://purl.stanford.edu/fk659hq2836,"Confessions of a hypochondriac, or, The adventures of a hyp. in search of health",sul:36105213332328,9563986,36105213332328
284,fk707kw3009,https://purl.stanford.edu/fk707kw3009,The lily of Mossdale : : a tale of 1832 : the year of reform,sul:36105213320844,9269032,36105213320844
285,fk809qn7396,https://purl.stanford.edu/fk809qn7396,Agnes de Tracy : a tale of the times of S. Thomas of Canterbury,sul:36105213335149,9614803,36105213335149
286,fm063yt0665,https://purl.stanford.edu/fm063yt0665,"Rodenhurst, or, The millionaire and the hunchback",sul:36105213326494,9383038,36105213326494
287,fm100xv1272,https://purl.stanford.edu/fm100xv1272,Unto the third and fourth generation,sul:36105213334043,9601296,36105213334043
288,fm294bw9781,https://purl.stanford.edu/fm294bw9781,Tales of my country,sul:36105213322774,9331703,36105213322774
289,fm927ns6705,https://purl.stanford.edu/fm927ns6705,"The Massingers, or, The evils of mixed marriages",sul:36105213324697,9350814,36105213324697
290,fn028hr8771,https://purl.stanford.edu/fn028hr8771,His little bill of sale,sul:36105213321081,9273996,36105213321081
291,fn280vp3375,https://purl.stanford.edu/fn280vp3375,Burford cottage and its robin-red-breast,sul:36105213324598,9350418,36105213324598
292,fn501fx9363,https://purl.stanford.edu/fn501fx9363,The prince of Balkistan,sul:36105213321685,9317482,36105213321685
293,fn941zw7905,https://purl.stanford.edu/fn941zw7905,King's beeches : stories of old chums,sul:36105213324481,9349069,36105213324481
294,fp025sp8789,https://purl.stanford.edu/fp025sp8789,In the purple,sul:36105213330264,9515688,36105213330264
295,fp041zv4681,https://purl.stanford.edu/fp041zv4681,Blood royal : a novel,sul:36105213334340,9605626,36105213334340
296,fp453wn3236,https://purl.stanford.edu/fp453wn3236,"The maidens' lodge, or, None of self and all of thee : a tale of the reign of Queen Anne",sul:36105213336089,9622719,36105213336089
297,fp794wr2894,https://purl.stanford.edu/fp794wr2894,"The nut-brown maids, or, The first hosier and his hosen : a family chronicle of the days of Queen Elizabeth",sul:36105213321628,9317215,36105213321628
298,fp921bd6182,https://purl.stanford.edu/fp921bd6182,Pinches of salt,sul:36105213324044,9344764,36105213324044
299,fp938cq9073,https://purl.stanford.edu/fp938cq9073,"Whittington and the Knight sans-terre, or, The hermit of Tottenham : a tale of the Vintners' Company",sul:36105213325405,9371653,36105213325405
300,fq133vn8117,https://purl.stanford.edu/fq133vn8117,"Susan, or, The first year in service",sul:36105213331130,9530463,36105213331130
301,fq348dt9848,https://purl.stanford.edu/fq348dt9848,The Roseville family : an historical tale of the eighteenth century,sul:36105213335404,9616393,36105213335404
302,fq548bw0771,https://purl.stanford.edu/fq548bw0771,"Forest outlaws, or, Saint Hugh and the king",sul:36105213321925,9320626,36105213321925
303,fq551tv5722,https://purl.stanford.edu/fq551tv5722,Red ruin : a tale of West African river life,sul:36105213326684,9385917,36105213326684
304,fr075vf8478,https://purl.stanford.edu/fr075vf8478,Frank Layton : an Australian story,sul:36105213332401,9564746,36105213332401
305,fr204mb6544,https://purl.stanford.edu/fr204mb6544,Paul Romer : a novel,sul:36105213332880,9584605,36105213332880
306,fr615hv2667,https://purl.stanford.edu/fr615hv2667,"John Hazlehurst, or, Original sin",sul:36105213336212,9625650,36105213336212
307,fs094qg2849,https://purl.stanford.edu/fs094qg2849,The lily of Lumley,sul:36105213320083,9263135,36105213320083
308,fs842gk2115,https://purl.stanford.edu/fs842gk2115,Rabbi Jeshua : an Eastern story,sul:36105213320307,9264996,36105213320307
309,fs880nd3393,https://purl.stanford.edu/fs880nd3393,Family fortunes : a domestic story,sul:36105213324119,9346497,36105213324119
310,ft551dr3367,https://purl.stanford.edu/ft551dr3367,The king in yellow,sul:36105213331759,9560690,36105213331759
311,ft953gy5486,https://purl.stanford.edu/ft953gy5486,Chequered courtship,sul:36105213321776,9318679,36105213321776
312,fv063zt6523,https://purl.stanford.edu/fv063zt6523,The shepherd of Grove hall : a story of 1662,sul:36105213331056,9524345,36105213331056
313,fv395yd9212,https://purl.stanford.edu/fv395yd9212,The maiden & married life of Mary Powell : afterwards Mistress Milton,sul:36105213329936,9504497,36105213329936
314,fv801cn3527,https://purl.stanford.edu/fv801cn3527,The conjurer's daughter : a tale,sul:36105213332708,9581726,36105213332708
315,fw528rq7219,https://purl.stanford.edu/fw528rq7219,"The Unprotected, or, Facts in dressmaking life",sul:36105213322964,9334639,36105213322964
316,fw538bw9773,https://purl.stanford.edu/fw538bw9773,"The suspected spy, or, The mysterious stranger",sul:36105213331338,9532024,36105213331338
317,fw685zc3004,https://purl.stanford.edu/fw685zc3004,Courtship and chemicals,sul:36105213329365,9453869,36105213329365
318,fw792zw5487,https://purl.stanford.edu/fw792zw5487,Alfred Staunton : a novel,sul:36105213333698,9597845,36105213333698
319,fw831pf5580,https://purl.stanford.edu/fw831pf5580,"Bruising Peg : pages from the journal of Margaret Molloy, 1768-9",sul:36105213329522,9455319,36105213329522
320,fx247sb4885,https://purl.stanford.edu/fx247sb4885,The seven sleepers of Ephesus,sul:36105213329142,9452107,36105213329142
321,fx519cn4476,https://purl.stanford.edu/fx519cn4476,"The Shepherd of Bethlehem, King of Israel",sul:36105213321529,9315225,36105213321529
