,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39,topic-40,topic-41,topic-42,topic-43,topic-44,topic-45,topic-46,topic-47,topic-48,topic-49,topic-50,topic-51,topic-52,topic-53,topic-54,topic-55,topic-56,topic-57,topic-58,topic-59
36105213320109,36105213320109,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,0.03633207827806473,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,0.07247408479452133,1.0595466847007629e-05,0.030631376430392265,1.0595466847007629e-05,1.0595466847007629e-05,0.5367350578308105,1.0595466847007629e-05,0.007959364913403988,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,0.315295934677124,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05,1.0595466847007629e-05
36105213320117,36105213320117,0.016197562217712402,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,0.6314493417739868,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,0.02113587222993374,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,0.006431013345718384,0.08280813694000244,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,0.05063341557979584,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05,0.03463774919509888,2.1616951926262118e-05,0.07456466555595398,2.1616951926262118e-05,0.08103972673416138,2.1616951926262118e-05,2.1616951926262118e-05,2.1616951926262118e-05
36105213320125,36105213320125,0.9657750725746155,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,0.0046795136295259,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,0.009724169038236141,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,0.0009398662368766963,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,0.018704021349549294,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06,3.2243494842987275e-06
36105213320133,36105213320133,1.3854250937583856e-05,0.9358792304992676,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,0.010398861020803452,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,0.03817973658442497,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,1.3854250937583856e-05,0.01476630661636591,1.3854250937583856e-05
36105213320141,36105213320141,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,0.8702928423881531,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,0.015834461897611618,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,0.11258892714977264,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05,2.2522523067891598e-05
36105213320158,36105213320158,0.5243229269981384,0.007952441461384296,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,0.07164441049098969,4.077970970683964e-06,4.077970970683964e-06,0.0008804479730315506,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,0.11258839815855026,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,0.0006401506252586842,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,0.005792157258838415,0.010428066365420818,0.013940257020294666,4.077970970683964e-06,0.016016637906432152,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,0.005874732509255409,4.077970970683964e-06,4.077970970683964e-06,0.22972361743450165,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06,4.077970970683964e-06
36105213320166,36105213320166,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,0.9994413256645203,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06,9.469697033637203e-06
36105213320174,36105213320174,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,0.1183772012591362,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,0.028279984369874,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,0.0009985010838136077,7.596476280014031e-06,0.07587606459856033,7.596476280014031e-06,7.596476280014031e-06,0.23626048862934113,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,0.0007159057422541082,7.596476280014031e-06,7.596476280014031e-06,0.5049659609794617,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,7.596476280014031e-06,0.034130923449993134,7.596476280014031e-06,7.596476280014031e-06
36105213320182,36105213320182,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,0.5912569165229797,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,0.0187955591827631,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,0.008377399295568466,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,0.38064050674438477,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05,1.6600266462774016e-05
36105213320190,36105213320190,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,0.003375949803739786,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,0.031970396637916565,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,0.03506777063012123,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,0.6159730553627014,0.08462567627429962,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05,0.2073381245136261,1.6087516996776685e-05,0.015919210389256477,1.6087516996776685e-05,0.004893271252512932,1.6087516996776685e-05,1.6087516996776685e-05,1.6087516996776685e-05
36105213320208,36105213320208,0.0010699689155444503,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,0.01458688173443079,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,0.0006151513662189245,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,0.00450886320322752,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,0.42134150862693787,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,5.705808234779397e-06,0.5575695633888245,5.705808234779397e-06,5.705808234779397e-06
36105213320224,36105213320224,1.1921791156055406e-05,0.0430295392870903,0.0012986803194507957,0.06665408611297607,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,0.0375240296125412,1.1921791156055406e-05,1.1921791156055406e-05,0.007607660721987486,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,0.013619480654597282,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,0.007218695245683193,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,0.09935310482978821,1.1921791156055406e-05,0.06326572597026825,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,0.6439532041549683,0.01589158922433853,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05,1.1921791156055406e-05
36105213320232,36105213320232,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,0.06917434185743332,5.878895535715856e-06,0.06304986774921417,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,0.08092914521694183,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,0.7865173816680908,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06,5.878895535715856e-06
36105213320240,36105213320240,0.0006030897493474185,4.0218783396994695e-06,4.0218783396994695e-06,0.0011362602235749364,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,0.08420824259519577,0.01925753615796566,0.0003343646530993283,4.0218783396994695e-06,0.029239896684885025,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,0.061963167041540146,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,0.11594192683696747,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,4.0218783396994695e-06,0.0005230076494626701,0.0014796862378716469,4.0218783396994695e-06,4.0218783396994695e-06,0.4420487880706787,4.0218783396994695e-06,4.0218783396994695e-06,0.0005712209385819733,4.0218783396994695e-06,4.0218783396994695e-06,0.0008740178309381008,4.0218783396994695e-06,0.24163374304771423,4.0218783396994695e-06,4.0218783396994695e-06
36105213320265,36105213320265,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,0.010723410174250603,1.2300124581088312e-05,1.2300124581088312e-05,0.015147439204156399,1.2300124581088312e-05,0.25217774510383606,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,0.02484745718538761,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,0.01886858604848385,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,0.04572335630655289,1.2300124581088312e-05,1.2300124581088312e-05,0.5955196619033813,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,1.2300124581088312e-05,0.03635275736451149,1.2300124581088312e-05,1.2300124581088312e-05
36105213320273,36105213320273,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,0.9996255040168762,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06,6.346790087263798e-06
36105213320299,36105213320299,0.8219900727272034,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,0.002540293149650097,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,0.024929717183113098,0.004535066429525614,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,0.007689791265875101,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,0.0043259235098958015,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,0.1330583542585373,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05,1.7562344510224648e-05
36105213320307,36105213320307,0.2890945374965668,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,0.0028611216694116592,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,0.6397396326065063,0.028235936537384987,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,0.03984662890434265,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06,4.03942294724402e-06
36105213320315,36105213320315,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.0028633465990424156,1.0957704034808557e-05,0.001574766356498003,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.007554646581411362,1.0957704034808557e-05,1.0957704034808557e-05,0.01833488792181015,1.0957704034808557e-05,1.0957704034808557e-05,0.07100988924503326,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.0018036158289760351,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.004575064871460199,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.02962428703904152,1.0957704034808557e-05,0.013069472275674343,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.016626283526420593,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,0.8324268460273743,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05,1.0957704034808557e-05
